polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 3*x^4 + 23*x^3 + 22*x^2 + x + 1,(1543)*x^4 + (101)*x^3 + (-1153)*x^2 + (-175)*x^1 + (-138),(1543) * (x^4 + 101/1543*x^3 - 1153/1543*x^2 - 175/1543*x - 138/1543),1543,101,-1153,-175,-138,1,0,D(5),1447574209
x^5 + 3*x^4 + 24*x^3 + 23*x^2 + x + 1,(1704)*x^4 + (107)*x^3 + (-1272)*x^2 + (-183)*x^1 + (-145),(1704) * (x^4 + 107/1704*x^3 - 53/71*x^2 - 61/568*x - 145/1704),1704,107,-1272,-183,-145,1,0,D(5),1912050529
x^5 + 3*x^4 + 25*x^3 + 9*x^2 - 5*x + 1,(1693)*x^4 + (-4126)*x^3 + (-1853)*x^2 + (826)*x^1 + (-203),(1693) * (x^4 - 4126/1693*x^3 - 1853/1693*x^2 + 826/1693*x - 203/1693),1693,-4126,-1853,826,-203,1,0,D(5),1269639424
x^5 + 3*x^4 + 25*x^3 + 24*x^2 + x + 1,(1873)*x^4 + (113)*x^3 + (-1397)*x^2 + (-191)*x^1 + (-152),(1873) * (x^4 + 113/1873*x^3 - 1397/1873*x^2 - 191/1873*x - 152/1873),1873,113,-1397,-191,-152,1,0,D(5),2494303249
x^5 + 4*x^4 - 24*x^3 + 9*x^2 + 16*x + 1,(4456)*x^4 + (-13961)*x^3 + (4061)*x^2 + (8568)*x^1 + (749),(4456) * (x^4 - 13961/4456*x^3 + 4061/4456*x^2 + 1071/557*x + 749/4456),4456,-13961,4061,8568,749,1,0,D(5),6280087009
x^5 + 4*x^4 - 11*x^3 - 17*x^2 + 17*x + 1,(957)*x^4 + (-625)*x^3 + (-1998)*x^2 + (1518)*x^1 + (444),(957) * (x^4 - 625/957*x^3 - 666/319*x^2 + 46/29*x + 148/319),957,-625,-1998,1518,444,1,0,D(5),2820141025
x^5 + 4*x^4 - 11*x^3 - 8*x^2 + 16*x + 1,(1188)*x^4 + (-1929)*x^3 + (-1836)*x^2 + (2727)*x^1 + (456),(1188) * (x^4 - 643/396*x^3 - 17/11*x^2 + 101/44*x + 38/99),1188,-1929,-1836,2727,456,3,0,D(5),247212729
x^5 + 4*x^4 - 9*x^3 + 6*x^2 - 2*x + 1,(1474)*x^4 + (-2585)*x^3 + (1562)*x^2 + (-495)*x^1 + (242),(1474) * (x^4 - 235/134*x^3 + 71/67*x^2 - 45/134*x + 11/67),1474,-2585,1562,-495,242,11,0,D(5),717409
x^5 + 4*x^4 - 8*x^3 - 25*x^2 - 12*x + 1,(732)*x^4 + (1575)*x^3 + (1053)*x^2 + (420)*x^1 + (211),(732) * (x^4 + 525/244*x^3 + 351/244*x^2 + 35/61*x + 211/732),732,1575,1053,420,211,1,0,D(5),142110241
x^5 + 4*x^4 - 8*x^3 - 13*x^2 + 18*x + 1,(570)*x^4 + (-609)*x^3 + (-1467)*x^2 + (1374)*x^1 + (451),(570) * (x^4 - 203/190*x^3 - 489/190*x^2 + 229/95*x + 451/570),570,-609,-1467,1374,451,1,0,D(5),46471489
x^5 + 4*x^4 - 7*x^3 - 23*x^2 - 11*x + 1,(625)*x^4 + (1351)*x^3 + (906)*x^2 + (360)*x^1 + (182),(625) * (x^4 + 1351/625*x^3 + 906/625*x^2 + 72/125*x + 182/625),625,1351,906,360,182,1,0,D(5),91259809
x^5 + 4*x^4 - 6*x^3 - 21*x^2 - 10*x + 1,(526)*x^4 + (1143)*x^3 + (769)*x^2 + (304)*x^1 + (155),(526) * (x^4 + 1143/526*x^3 + 769/526*x^2 + 152/263*x + 155/526),526,1143,769,304,155,1,0,D(5),56445169
x^5 + 4*x^4 - 5*x^3 - 19*x^2 - 9*x + 1,(435)*x^4 + (951)*x^3 + (642)*x^2 + (252)*x^1 + (130),(435) * (x^4 + 317/145*x^3 + 214/145*x^2 + 84/145*x + 26/87),435,951,642,252,130,1,0,D(5),33373729
x^5 + 4*x^4 - 4*x^3 - 17*x^2 - 8*x + 1,(352)*x^4 + (775)*x^3 + (525)*x^2 + (204)*x^1 + (107),(352) * (x^4 + 775/352*x^3 + 525/352*x^2 + 51/88*x + 107/352),352,775,525,204,107,1,0,D(5),18671041
x^5 + 4*x^4 - 3*x^3 - 17*x^2 + 22*x + 1,(-206)*x^4 + (-93)*x^3 + (219)*x^2 + (-903)*x^1 + (511),(-206) * (x^4 + 93/206*x^3 - 219/206*x^2 + 903/206*x - 511/206),-206,-93,219,-903,511,1,0,D(5),615436864
x^5 + 4*x^4 - 3*x^3 - 15*x^2 - 7*x + 1,(277)*x^4 + (615)*x^3 + (418)*x^2 + (160)*x^1 + (86),(277) * (x^4 + 615/277*x^3 + 418/277*x^2 + 160/277*x + 86/277),277,615,418,160,86,1,0,D(5),9740641
x^5 + 4*x^4 - 3*x^3 + 7*x^2 - 2*x + 1,(730)*x^4 + (-669)*x^3 + (1203)*x^2 + (-351)*x^1 + (151),(730) * (x^4 - 669/730*x^3 + 1203/730*x^2 - 351/730*x + 151/730),730,-669,1203,-351,151,1,0,D(5),1098304
x^5 + 4*x^4 - 2*x^3 - 13*x^2 - 6*x + 1,(210)*x^4 + (471)*x^3 + (321)*x^2 + (120)*x^1 + (67),(210) * (x^4 + 157/70*x^3 + 107/70*x^2 + 4/7*x + 67/210),210,471,321,120,67,1,0,D(5),4635409
x^5 + 4*x^4 - 2*x^3 + x^2 - 2*x + 1,(486)*x^4 + (-201)*x^3 + (81)*x^2 + (-216)*x^1 + (105),(486) * (x^4 - 67/162*x^3 + 1/6*x^2 - 4/9*x + 35/162),486,-201,81,-216,105,3,0,D(5),227529
x^5 + 4*x^4 - x^3 - 11*x^2 - 5*x + 1,(151)*x^4 + (343)*x^3 + (234)*x^2 + (84)*x^1 + (50),(151) * (x^4 + 343/151*x^3 + 234/151*x^2 + 84/151*x + 50/151),151,343,234,84,50,1,0,D(5),1940449
x^5 + 4*x^4 - 9*x^2 - 4*x + 1,(100)*x^4 + (231)*x^3 + (157)*x^2 + (52)*x^1 + (35),(100) * (x^4 + 231/100*x^3 + 157/100*x^2 + 13/25*x + 7/20),100,231,157,52,35,1,0,D(5),667489
x^5 + 4*x^4 + 7*x^2 - 2*x + 1,(454)*x^4 + (-81)*x^3 + (861)*x^2 + (-270)*x^1 + (103),(454) * (x^4 - 81/454*x^3 + 861/454*x^2 - 135/227*x + 103/454),454,-81,861,-270,103,1,0,D(5),2474329
x^5 + 4*x^4 + x^3 - 7*x^2 - 3*x + 1,(57)*x^4 + (135)*x^3 + (90)*x^2 + (24)*x^1 + (22),(57) * (x^4 + 45/19*x^3 + 30/19*x^2 + 8/19*x + 22/57),57,135,90,24,22,1,0,D(5),160801
x^5 + 4*x^4 + x^3 + 4*x^2 - 4*x + 1,(336)*x^4 + (119)*x^3 + (336)*x^2 + (-357)*x^1 + (84),(336) * (x^4 + 17/48*x^3 + x^2 - 17/16*x + 1/4),336,119,336,-357,84,7,0,D(5),693889
x^5 + 4*x^4 + 3*x^3 - 3*x^2 - x + 1,(-5)*x^4 + (-9)*x^3 + (-14)*x^2 + (-20)*x^1 + (2),(-5) * (x^4 + 9/5*x^3 + 14/5*x^2 + 4*x - 2/5),-5,-9,-14,-20,2,1,0,D(5),2209
x^5 + 4*x^4 + 4*x^3 - x^2 + 1,(-24)*x^4 + (-57)*x^3 + (-51)*x^2 + (-36)*x^1 + (-5),(-24) * (x^4 + 19/8*x^3 + 17/8*x^2 + 3/2*x + 5/24),-24,-57,-51,-36,-5,1,0,D(5),16129
x^5 + 4*x^4 + 4*x^3 + 5*x^2 + 12*x + 1,(-60)*x^4 + (-201)*x^3 + (21)*x^2 + (504)*x^1 + (169),(-60) * (x^4 + 67/20*x^3 - 7/20*x^2 - 42/5*x - 169/60),-60,-201,21,504,169,1,0,D(5),1803649
x^5 + 4*x^4 + 5*x^3 - 6*x^2 + 6*x + 1,(-278)*x^4 + (-537)*x^3 + (294)*x^2 + (-461)*x^1 + (-10),(-278) * (x^4 + 537/278*x^3 - 147/139*x^2 + 461/278*x + 5/139),-278,-537,294,-461,-10,1,0,D(5),34515625
x^5 + 4*x^4 + 5*x^3 + x^2 + x + 1,(-35)*x^4 + (-89)*x^3 + (-78)*x^2 + (-48)*x^1 + (-10),(-35) * (x^4 + 89/35*x^3 + 78/35*x^2 + 48/35*x + 2/7),-35,-89,-78,-48,-10,1,0,D(5),20449
x^5 + 4*x^4 + 6*x^3 + 3*x^2 + 2*x + 1,(-38)*x^4 + (-105)*x^3 + (-95)*x^2 + (-56)*x^1 + (-13),(-38) * (x^4 + 105/38*x^3 + 5/2*x^2 + 28/19*x + 13/38),-38,-105,-95,-56,-13,1,0,D(5),14161
x^5 + 4*x^4 + 7*x^3 + 5*x^2 + 3*x + 1,(-33)*x^4 + (-105)*x^3 + (-102)*x^2 + (-60)*x^1 + (-14),(-33) * (x^4 + 35/11*x^3 + 34/11*x^2 + 20/11*x + 14/33),-33,-105,-102,-60,-14,1,0,D(5),6241
x^5 + 4*x^4 + 7*x^3 + 8*x^2 + 4*x + 1,(24)*x^4 + (71)*x^3 + (96)*x^2 + (45)*x^1 + (8),(24) * (x^4 + 71/24*x^3 + 4*x^2 + 15/8*x + 1/3),24,71,96,45,8,1,0,D(5),2209
x^5 + 4*x^4 + 8*x^3 + 5*x^2 - 2*x + 1,(22)*x^4 + (-81)*x^3 + (-139)*x^2 + (-18)*x^1 + (-35),(22) * (x^4 - 81/22*x^3 - 139/22*x^2 - 9/11*x - 35/22),22,-81,-139,-18,-35,1,0,D(5),505521
x^5 + 4*x^4 + 8*x^3 + 7*x^2 + 4*x + 1,(-20)*x^4 + (-89)*x^3 + (-99)*x^2 + (-60)*x^1 + (-13),(-20) * (x^4 + 89/20*x^3 + 99/20*x^2 + 3*x + 13/20),-20,-89,-99,-60,-13,1,0,D(5),2209
x^5 + 4*x^4 + 9*x^3 + 9*x^2 + 5*x + 1,(1)*x^4 + (-57)*x^3 + (-86)*x^2 + (-56)*x^1 + (-10),x^4 - 57*x^3 - 86*x^2 - 56*x - 10,1,-57,-86,-56,-10,1,0,D(5),2209
x^5 + 4*x^4 + 9*x^3 + 16*x^2 + 18*x + 1,(-26)*x^4 + (223)*x^3 + (838)*x^2 + (1091)*x^1 + (324),(-26) * (x^4 - 223/26*x^3 - 419/13*x^2 - 1091/26*x - 162/13),-26,223,838,1091,324,1,0,D(5),34000561
x^5 + 4*x^4 + 10*x^3 + 11*x^2 + 6*x + 1,(30)*x^4 + (-9)*x^3 + (-63)*x^2 + (-48)*x^1 + (-5),(30) * (x^4 - 3/10*x^3 - 21/10*x^2 - 8/5*x - 1/6),30,-9,-63,-48,-5,1,0,D(5),10609
x^5 + 4*x^4 + 10*x^3 + 19*x^2 + 8*x + 1,(192)*x^4 + (767)*x^3 + (1317)*x^2 + (534)*x^1 + (63),(192) * (x^4 + 767/192*x^3 + 439/64*x^2 + 89/32*x + 21/64),192,767,1317,534,63,1,0,D(5),797449
x^5 + 4*x^4 + 11*x^3 + 13*x^2 + 7*x + 1,(67)*x^4 + (55)*x^3 + (-30)*x^2 + (-36)*x^1 + (2),(67) * (x^4 + 55/67*x^3 - 30/67*x^2 - 36/67*x + 2/67),67,55,-30,-36,2,1,0,D(5),57121
x^5 + 4*x^4 + 12*x^3 + 15*x^2 + 8*x + 1,(112)*x^4 + (135)*x^3 + (13)*x^2 + (-20)*x^1 + (11),(112) * (x^4 + 135/112*x^3 + 13/112*x^2 - 5/28*x + 11/112),112,135,13,-20,11,1,0,D(5),229441
x^5 + 4*x^4 + 13*x^3 + 15*x^2 + 7*x + 1,(147)*x^4 + (7)*x^3 + (-216)*x^2 + (-144)*x^1 + (-20),(147) * (x^4 + 1/21*x^3 - 72/49*x^2 - 48/49*x - 20/147),147,7,-216,-144,-20,1,0,D(5),55225
x^5 + 4*x^4 + 13*x^3 + 17*x^2 + 9*x + 1,(165)*x^4 + (231)*x^3 + (66)*x^2 + (0)*x^1 + (22),(165) * (x^4 + 7/5*x^3 + 2/5*x^2 + 2/15),165,231,66,0,22,11,1,D(5),717409
x^5 + 4*x^4 + 13*x^3 + 23*x^2 + 22*x + 1,(114)*x^4 + (707)*x^3 + (1323)*x^2 + (1305)*x^1 + (455),(114) * (x^4 + 707/114*x^3 + 441/38*x^2 + 435/38*x + 455/114),114,707,1323,1305,455,1,0,D(5),70291456
x^5 + 4*x^4 + 14*x^3 + 19*x^2 + 10*x + 1,(226)*x^4 + (343)*x^3 + (129)*x^2 + (24)*x^1 + (35),(226) * (x^4 + 343/226*x^3 + 129/226*x^2 + 12/113*x + 35/226),226,343,129,24,35,1,0,D(5),1868689
x^5 + 4*x^4 + 14*x^3 + 21*x^2 + 24*x + 1,(64)*x^4 + (255)*x^3 + (501)*x^2 + (610)*x^1 + (521),(64) * (x^4 + 255/64*x^3 + 501/64*x^2 + 305/32*x + 521/64),64,255,501,610,521,1,0,D(5),12780625
x^5 + 4*x^4 + 15*x^3 + 21*x^2 + 11*x + 1,(295)*x^4 + (471)*x^3 + (202)*x^2 + (52)*x^1 + (50),(295) * (x^4 + 471/295*x^3 + 202/295*x^2 + 52/295*x + 10/59),295,471,202,52,50,1,0,D(5),4255969
x^5 + 4*x^4 + 16*x^3 - 7*x^2 - 2*x + 1,(-138)*x^4 + (-4273)*x^3 + (1725)*x^2 + (414)*x^1 + (-223),(-138) * (x^4 + 4273/138*x^3 - 25/2*x^2 - 3*x + 223/138),-138,-4273,1725,414,-223,1,0,D(5),34000561
x^5 + 4*x^4 + 16*x^3 + 23*x^2 + 12*x + 1,(372)*x^4 + (615)*x^3 + (285)*x^2 + (84)*x^1 + (67),(372) * (x^4 + 205/124*x^3 + 95/124*x^2 + 7/31*x + 67/372),372,615,285,84,67,1,0,D(5),8755681
x^5 + 4*x^4 + 17*x^3 + 25*x^2 + 13*x + 1,(457)*x^4 + (775)*x^3 + (378)*x^2 + (120)*x^1 + (86),(457) * (x^4 + 775/457*x^3 + 378/457*x^2 + 120/457*x + 86/457),457,775,378,120,86,1,0,D(5),16638241
x^5 + 4*x^4 + 18*x^3 - 11*x^2 + 1,(-152)*x^4 + (-6257)*x^3 + (3493)*x^2 + (-106)*x^1 + (-279),(-152) * (x^4 + 6257/152*x^3 - 3493/152*x^2 + 53/76*x + 279/152),-152,-6257,3493,-106,-279,1,0,D(5),167055625
x^5 + 5*x^4 - 15*x^3 + 17*x^2 - 7*x + 1,(4015)*x^4 + (-9640)*x^3 + (10031)*x^2 + (-3996)*x^1 + (559),(4015) * (x^4 - 1928/803*x^3 + 10031/4015*x^2 - 3996/4015*x + 559/4015),4015,-9640,10031,-3996,559,1,0,D(5),512656
x^5 + 5*x^4 - 13*x^3 - 9*x^2 + 18*x + 1,(2386)*x^4 + (-4031)*x^3 + (-3495)*x^2 + (5512)*x^1 + (664),(2386) * (x^4 - 4031/2386*x^3 - 3495/2386*x^2 + 2756/1193*x + 332/1193),2386,-4031,-3495,5512,664,1,0,D(5),988662249
x^5 + 5*x^4 - 11*x^3 + 7*x^2 - 2*x + 1,(2724)*x^4 + (-4849)*x^3 + (2853)*x^2 + (-786)*x^1 + (384),(2724) * (x^4 - 4849/2724*x^3 + 951/908*x^2 - 131/454*x + 32/227),2724,-4849,2853,-786,384,1,0,D(5),1868689
x^5 + 5*x^4 - 7*x^3 + 8*x^2 - 3*x + 1,(1981)*x^4 + (-2647)*x^3 + (2717)*x^2 + (-1001)*x^1 + (314),(1981) * (x^4 - 2647/1981*x^3 + 2717/1981*x^2 - 143/283*x + 314/1981),1981,-2647,2717,-1001,314,1,0,D(5),373321
x^5 + 5*x^4 - 3*x^3 - 11*x^2 + 6*x + 1,(616)*x^4 + (-119)*x^3 + (-1189)*x^2 + (506)*x^1 + (166),(616) * (x^4 - 17/88*x^3 - 1189/616*x^2 + 23/28*x + 83/308),616,-119,-1189,506,166,1,0,D(5),13024881
x^5 + 5*x^4 - x^3 - 13*x^2 + 3*x + 1,(319)*x^4 + (206)*x^3 + (-517)*x^2 + (64)*x^1 + (89),(319) * (x^4 + 206/319*x^3 - 47/29*x^2 + 64/319*x + 89/319),319,206,-517,64,89,1,0,D(5),19114384
x^5 + 5*x^4 - 23*x^2 - 15*x + 1,(160)*x^4 + (1075)*x^3 + (2186)*x^2 + (1205)*x^1 + (235),(160) * (x^4 + 215/32*x^3 + 1093/80*x^2 + 241/32*x + 47/32),160,1075,2186,1205,235,1,0,D(5),13024881
x^5 + 5*x^4 + 3*x^2 - x + 1,(730)*x^4 + (-65)*x^3 + (406)*x^2 + (-177)*x^1 + (141),(730) * (x^4 - 13/146*x^3 + 203/365*x^2 - 177/730*x + 141/730),730,-65,406,-177,141,1,0,D(5),505521
x^5 + 5*x^4 + 3*x^3 - x^2 - x + 1,(271)*x^4 + (194)*x^3 + (-109)*x^2 + (-96)*x^1 + (61),(271) * (x^4 + 194/271*x^3 - 109/271*x^2 - 96/271*x + 61/271),271,194,-109,-96,61,1,0,D(5),274576
x^5 + 5*x^4 + 5*x^3 + 7*x^2 + 1,(310)*x^4 + (345)*x^3 + (541)*x^2 + (-50)*x^1 + (60),(310) * (x^4 + 69/62*x^3 + 541/310*x^2 - 5/31*x + 6/31),310,345,541,-50,60,1,0,D(5),1713481
x^5 + 5*x^4 + 8*x^3 + 11*x^2 + x + 1,(196)*x^4 + (441)*x^3 + (612)*x^2 + (-1)*x^1 + (21),(196) * (x^4 + 9/4*x^3 + 153/49*x^2 - 1/196*x + 3/28),196,441,612,-1,21,1,0,D(5),4549689
x^5 + 5*x^4 + 9*x^3 + 9*x^2 + 4*x + 1,(34)*x^4 + (87)*x^3 + (95)*x^2 + (34)*x^1 + (6),(34) * (x^4 + 87/34*x^3 + 95/34*x^2 + x + 3/17),34,87,95,34,6,1,0,D(5),2209
x^5 + 5*x^4 + 9*x^3 + 9*x^2 + 9*x + 1,(-41)*x^4 + (-88)*x^3 + (15)*x^2 + (164)*x^1 + (71),(-41) * (x^4 + 88/41*x^3 - 15/41*x^2 - 4*x - 71/41),-41,-88,15,164,71,1,0,D(5),824464
x^5 + 5*x^4 + 10*x^3 + 7*x^2 + x + 1,(-30)*x^4 + (-145)*x^3 + (-174)*x^2 + (-87)*x^1 + (-39),(-30) * (x^4 + 29/6*x^3 + 29/5*x^2 + 29/10*x + 13/10),-30,-145,-174,-87,-39,1,0,D(5),55225
x^5 + 5*x^4 + 12*x^3 + 15*x^2 + 11*x + 1,(-14)*x^4 + (-5)*x^3 + (82)*x^2 + (135)*x^1 + (81),(-14) * (x^4 + 5/14*x^3 - 41/7*x^2 - 135/14*x - 81/14),-14,-5,82,135,81,1,0,D(5),145161
x^5 + 5*x^4 + 17*x^3 + 2*x^2 + x + 1,(-299)*x^4 + (-3357)*x^3 + (-477)*x^2 + (-307)*x^1 + (-204),(-299) * (x^4 + 3357/299*x^3 + 477/299*x^2 + 307/299*x + 204/299),-299,-3357,-477,-307,-204,1,0,D(5),74183769
x^5 + 6*x^4 - 24*x^3 + 9*x^2 + 14*x + 1,(8034)*x^4 + (-22537)*x^3 + (6927)*x^2 + (12306)*x^1 + (1033),(8034) * (x^4 - 22537/8034*x^3 + 2309/2678*x^2 + 2051/1339*x + 1033/8034),8034,-22537,6927,12306,1033,1,0,D(5),817674025
x^5 + 6*x^4 - 17*x^3 + 7*x^2 + 3*x + 1,(5719)*x^4 + (-12439)*x^3 + (4560)*x^2 + (2110)*x^1 + (668),(5719) * (x^4 - 1777/817*x^3 + 240/301*x^2 + 2110/5719*x + 668/5719),5719,-12439,4560,2110,668,1,0,D(5),4549689
x^5 + 6*x^4 - 15*x^3 - 10*x^2 + 20*x + 1,(4236)*x^4 + (-7345)*x^3 + (-5970)*x^2 + (9759)*x^1 + (926),(4236) * (x^4 - 7345/4236*x^3 - 995/706*x^2 + 3253/1412*x + 463/2118),4236,-7345,-5970,9759,926,1,0,D(5),3079251081
x^5 + 6*x^4 - 13*x^3 + 8*x^2 - 2*x + 1,(4630)*x^4 + (-8341)*x^3 + (4808)*x^2 + (-1171)*x^1 + (572),(4630) * (x^4 - 8341/4630*x^3 + 2404/2315*x^2 - 1171/4630*x + 286/2315),4630,-8341,4808,-1171,572,1,0,D(5),4255969
x^5 + 6*x^4 - 11*x^3 - 3*x^2 + 5*x + 1,(3577)*x^4 + (-5011)*x^3 + (-1684)*x^2 + (2284)*x^1 + (490),(3577) * (x^4 - 5011/3577*x^3 - 1684/3577*x^2 + 2284/3577*x + 10/73),3577,-5011,-1684,2284,490,1,0,D(5),13024881
x^5 + 6*x^4 - 6*x^3 + 5*x^2 + 4*x + 1,(2640)*x^4 + (-2893)*x^3 + (1767)*x^2 + (1614)*x^1 + (401),(2640) * (x^4 - 263/240*x^3 + 589/880*x^2 + 269/440*x + 401/2640),2640,-2893,1767,1614,401,1,0,D(5),34515625
x^5 + 6*x^4 - 3*x^3 - x^2 - x + 1,(1851)*x^4 + (-775)*x^3 + (-330)*x^2 + (-300)*x^1 + (284),(1851) * (x^4 - 775/1851*x^3 - 110/617*x^2 - 100/617*x + 284/1851),1851,-775,-330,-300,284,1,0,D(5),915849
x^5 + 6*x^4 + x^3 + 5*x^2 + 2*x + 1,(1270)*x^4 + (-37)*x^3 + (1025)*x^2 + (433)*x^1 + (221),(1270) * (x^4 - 37/1270*x^3 + 205/254*x^2 + 433/1270*x + 221/1270),1270,-37,1025,433,221,1,0,D(5),2050624
x^5 + 6*x^4 + 5*x^3 + 5*x^2 - 5*x + 1,(751)*x^4 + (785)*x^3 + (770)*x^2 + (-766)*x^1 + (146),(751) * (x^4 + 785/751*x^3 + 770/751*x^2 - 766/751*x + 146/751),751,785,770,-766,146,1,0,D(5),3455881
x^5 + 6*x^4 + 5*x^3 + 5*x^2 + x + 1,(661)*x^4 + (533)*x^3 + (584)*x^2 + (80)*x^1 + (122),(661) * (x^4 + 533/661*x^3 + 584/661*x^2 + 80/661*x + 122/661),661,533,584,80,122,1,0,D(5),267289
x^5 + 6*x^4 + 8*x^3 - x^2 + 8*x + 1,(-44)*x^4 + (-229)*x^3 + (-329)*x^2 + (44)*x^1 + (83),(-44) * (x^4 + 229/44*x^3 + 329/44*x^2 - x - 83/44),-44,-229,-329,44,83,1,0,D(5),2122849
x^5 + 6*x^4 + 10*x^3 + 9*x^2 + 2*x + 1,(190)*x^4 + (407)*x^3 + (371)*x^2 + (28)*x^1 + (25),(190) * (x^4 + 407/190*x^3 + 371/190*x^2 + 14/95*x + 5/38),190,407,371,28,25,1,0,D(5),505521
x^5 + 6*x^4 + 11*x^3 - 11*x^2 + 1,(-596)*x^4 + (-1609)*x^3 + (1527)*x^2 + (-91)*x^1 + (-103),(-596) * (x^4 + 1609/596*x^3 - 1527/596*x^2 + 91/596*x + 103/596),-596,-1609,1527,-91,-103,1,0,D(5),1098304
x^5 + 6*x^4 + 11*x^3 + 5*x^2 - x + 1,(-5)*x^4 + (-31)*x^3 + (-80)*x^2 + (-88)*x^1 + (-22),(-5) * (x^4 + 31/5*x^3 + 16*x^2 + 88/5*x + 22/5),-5,-31,-80,-88,-22,1,0,D(5),2209
x^5 + 6*x^4 + 11*x^3 + 10*x^2 + 4*x + 1,(100)*x^4 + (239)*x^3 + (230)*x^2 + (77)*x^1 + (18),(100) * (x^4 + 239/100*x^3 + 23/10*x^2 + 77/100*x + 9/50),100,239,230,77,18,1,0,D(5),10609
x^5 + 6*x^4 + 15*x^3 + 15*x^2 - x + 1,(51)*x^4 + (17)*x^3 + (-204)*x^2 + (-102)*x^1 + (-68),(51) * (x + 2) * (x^3 - 5/3*x^2 - 2/3*x - 2/3),51,17,-204,-102,-68,17,0,D(5),4092529
x^5 + 6*x^4 + 19*x^3 - x^2 - x + 1,(-701)*x^4 + (-4735)*x^3 + (176)*x^2 + (118)*x^1 + (-244),(-701) * (x^4 + 4735/701*x^3 - 176/701*x^2 - 118/701*x + 244/701),-701,-4735,176,118,-244,1,0,D(5),147744025
x^5 + 6*x^4 + 19*x^3 + 20*x^2 + 8*x + 1,(-80)*x^4 + (-1081)*x^3 + (-1426)*x^2 + (-611)*x^1 + (-76),(-80) * (x^4 + 1081/80*x^3 + 713/40*x^2 + 611/80*x + 19/20),-80,-1081,-1426,-611,-76,1,0,D(5),2209
x^5 + 6*x^4 + 25*x^3 - 8*x^2 + 1,(-992)*x^4 + (-11737)*x^3 + (3558)*x^2 + (-161)*x^1 + (-424),(-992) * (x^4 + 11737/992*x^3 - 1779/496*x^2 + 161/992*x + 53/124),-992,-11737,3558,-161,-424,1,0,D(5),935809281
x^5 + 7*x^4 - 17*x^3 - 11*x^2 + 22*x + 1,(6930)*x^4 + (-12243)*x^3 + (-9477)*x^2 + (15876)*x^1 + (1248),(6930) * (x^4 - 53/30*x^3 - 1053/770*x^2 + 126/55*x + 208/1155),6930,-12243,-9477,15876,1248,3,0,D(5),8143799049
x^5 + 7*x^4 - 15*x^3 + 9*x^2 - 2*x + 1,(7384)*x^4 + (-13433)*x^3 + (7619)*x^2 + (-1662)*x^1 + (812),(7384) * (x^4 - 13433/7384*x^3 + 7619/7384*x^2 - 831/3692*x + 203/1846),7384,-13433,7619,-1662,812,1,0,D(5),8755681
x^5 + 7*x^4 - 7*x^3 - 23*x^2 + 19*x + 1,(3061)*x^4 + (-1670)*x^3 + (-8805)*x^2 + (6294)*x^1 + (785),(3061) * (x^4 - 1670/3061*x^3 - 8805/3061*x^2 + 6294/3061*x + 785/3061),3061,-1670,-8805,6294,785,1,0,D(5),4089858304
x^5 + 7*x^4 - x^3 - x^2 - 2*x + 1,(2638)*x^4 + (-237)*x^3 + (-367)*x^2 + (-768)*x^1 + (370),(2638) * (x^4 - 237/2638*x^3 - 367/2638*x^2 - 384/1319*x + 185/1319),2638,-237,-367,-768,370,1,0,D(5),859329
x^5 + 7*x^4 - x^3 + 19*x^2 - 2*x + 1,(3478)*x^4 + (-1457)*x^3 + (10293)*x^2 + (-1128)*x^1 + (470),(3478) * (x^4 - 31/74*x^3 + 219/74*x^2 - 12/37*x + 5/37),3478,-1457,10293,-1128,470,47,0,D(5),824666089
x^5 + 7*x^4 + 3*x^3 - 3*x^2 - 2*x + 1,(1606)*x^4 + (889)*x^3 + (-709)*x^2 + (-528)*x^1 + (248),(1606) * (x^4 + 889/1606*x^3 - 709/1606*x^2 - 24/73*x + 124/803),1606,889,-709,-528,248,1,0,D(5),305809
x^5 + 7*x^4 + 3*x^3 + 4*x^2 + x + 1,(1855)*x^4 + (651)*x^3 + (1029)*x^2 + (231)*x^1 + (280),(1855) * (x^4 + 93/265*x^3 + 147/265*x^2 + 33/265*x + 8/53),1855,651,1029,231,280,7,0,D(5),693889
x^5 + 7*x^4 + 7*x^3 - 25*x^2 + 12*x + 1,(-348)*x^4 + (-459)*x^3 + (1341)*x^2 + (-1020)*x^1 + (166),(-348) * (x^4 + 153/116*x^3 - 447/116*x^2 + 85/29*x - 83/174),-348,-459,1341,-1020,166,1,0,D(5),165765625
x^5 + 7*x^4 + 8*x^3 + 5*x^2 + 3*x + 1,(862)*x^4 + (1015)*x^3 + (592)*x^2 + (403)*x^1 + (153),(862) * (x^4 + 1015/862*x^3 + 296/431*x^2 + 403/862*x + 153/862),862,1015,592,403,153,1,0,D(5),55225
x^5 + 7*x^4 + 9*x^3 - 11*x^2 - 8*x + 1,(178)*x^4 + (537)*x^3 + (303)*x^2 + (-30)*x^1 + (100),(178) * (x^4 + 537/178*x^3 + 303/178*x^2 - 15/89*x + 50/89),178,537,303,-30,100,1,0,D(5),32706961
